lower,upper,center,log_width,count,weighted_count,mean_resource,resource_sum,multiplicity_log,occupancy,phi,phi_ci_low,phi_ci_high,all_event_count,missing_resource_count
1e-05,1.778279410038923e-05,1.3335214321633242e-05,0.5756462732485108,709,709.0,0.008145080394922429,5.7748620000000015,1231.6591506776235,10.03196280141112,1.7192221368462102,1.2716903594149294,2.3134802713032956,709,0
1.778279410038923e-05,3.1622776601683795e-05,2.3713737056616554e-05,0.5756462732485126,278,278.0,0.01389386330935252,3.8624940000000008,482.93546387641504,6.709839322337663,1.1498950430738681,0.9399007231547374,1.463377581050289,278,0
3.1622776601683795e-05,5.623413251903491e-05,4.216965034285822e-05,0.5756462732485108,172,172.0,0.028070755813953498,4.828170000000002,298.79460354943757,8.387390354763305,1.437384433507981,1.1137578777486663,1.8541845243521369,172,0
5.623413251903491e-05,0.0001,7.498942093324559e-05,0.5756462732485126,82,82.0,0.046062926829268144,3.777159999999988,142.4485900642663,6.561598981062712,1.1244904356865997,0.9068412359811049,1.3576405839123915,82,0
0.0001,0.00017782794100389227,0.0001333521432163324,0.5756462732485108,37,37.0,0.07312243243243242,2.7055299999999995,64.27558332168134,4.699986998494824,0.8054577006171791,0.4100447779174785,1.1751633487628252,37,0
0.00017782794100389227,0.00031622776601683794,0.0002371373705661655,0.5756462732485108,16,16.0,0.14144749999999995,2.263159999999999,27.79484684180815,3.9315115986566562,0.6737606493843258,0.2534913191100573,1.0643698731679387,16,0
0.00031622776601683794,0.0005623413251903491,0.0004216965034285823,0.5756462732485117,7,7.0,0.29317142857142897,2.0522000000000027,12.160245493291045,3.5650365430474165,0.6109561872189829,0.17406314695241834,0.9548478326690786,7,0
0.0005623413251903491,0.001,0.0007498942093324559,0.5756462732485117,5,5.0,0.32168000000000063,1.6084000000000032,8.685889638065033,2.794076978772765,0.47883341366485377,0.0,0.8065474830757093,5,0
