lower,upper,center,log_width,count,weighted_count,mean_resource,resource_sum,multiplicity_log,occupancy,phi,phi_ci_low,phi_ci_high,all_event_count,missing_resource_count
1e-05,1.778279410038923e-05,1.3335214321633242e-05,0.5756462732485108,628,628.0,0.012441466560509557,7.813241000000001,1090.9477385409698,13.572989808320997,1.5248477577813198,1.1009979704739479,2.1256703728807183,709,81
1.778279410038923e-05,3.1622776601683795e-05,2.3713737056616554e-05,0.5756462732485126,246,246.0,0.021185219512195118,5.211563999999999,427.3457701927989,9.053413949142534,1.017099265200423,0.817297731497497,1.3435015162968624,278,32
3.1622776601683795e-05,5.623413251903491e-05,4.216965034285822e-05,0.5756462732485108,154,154.0,0.04347649999999989,6.695380999999983,267.52540085240344,11.631068090159488,1.3066839619233073,0.9828433155894138,1.7257660770154994,172,18
5.623413251903491e-05,0.0001,7.498942093324559e-05,0.5756462732485126,76,76.0,0.07736539473684212,5.879770000000001,132.0255224985883,10.214206663441113,1.1475076860895295,0.8293092520657963,1.4438916448357066,82,6
0.0001,0.00017782794100389227,0.0001333521432163324,0.5756462732485108,36,36.0,0.1430438888888887,5.149579999999993,62.53840539406833,8.945736712477387,1.0050023436516953,0.48232853394955355,1.4266155162959366,37,1
0.00017782794100389227,0.00031622776601683794,0.0002371373705661655,0.5756462732485108,16,16.0,0.2566031249999998,4.105649999999997,27.79484684180815,7.132244558504346,0.8012668746215392,0.28211005016599344,1.3017535549489458,16,0
0.00031622776601683794,0.0005623413251903491,0.0004216965034285823,0.5756462732485117,7,7.0,0.5056142857142853,3.5392999999999972,12.160245493291045,6.148393839200709,0.6907368746356872,0.27363114082818746,1.0224439055190158,7,0
0.0005623413251903491,0.001,0.0007498942093324559,0.5756462732485117,5,5.0,0.5194199999999995,2.5970999999999975,8.685889638065033,4.511624795803735,0.5068552360965002,0.0,0.8509125831372869,5,0
